theta,p,pair,phi,se_phi,q,se_q,x,y,se_x,se_y,rate,se_rate,n,exact_phi,exact_q,exact_rate,exact_x,exact_y,sum_of_angles,ideal_phi,composed_q
0.15707963267948966,0.0,nt,0.4534294002198332,0.03363690803887624,0.0007448788538162998,0.011414107203951142,0.8976109215017065,0.4373983739837398,0.01822436772030471,0.036291496801928655,0.04003333333333333,0.00113182250604288,1201,0.47806172831317056,-1.1102230246251565e-16,0.04003217026032265,0.8878883095465476,0.46005907204463925,0.4780617283131708,0.4780617283131708,1.1102230246251565e-16
0.15707963267948966,0.0,nn,-0.02702044918726479,0.16648417380281175,-0.00018258171139862167,0.002250607672075124,1.0,-0.02702702702702703,0.0,0.16660578386402639,0.0021666666666666666,0.00026845062998760266,65,1.9023954540147401e-16,-3.3306690738754696e-16,0.00174536222015758,1.0000000000000007,1.9023954540147414e-16,0.0,0.0,4.440892098500626e-16
0.23561944901923448,0.0,tt,-0.012580472570352148,0.008950028095305214,-3.956968194673838e-05,5.630521732467242e-05,1.0,-0.012581136308999118,0.0,0.008951444750420172,0.8294,0.0021717553576158922,24882,5.029477601899738e-17,-4.440892098500626e-16,0.8277870331447056,1.0000000000000009,5.0294776018997426e-17,0.0,0.0,-4.440892098500626e-16
0.23561944901923448,0.0,tn,-0.7729620186373141,0.02061996812464962,0.0057449745288791765,0.010175480551106697,0.7076205287713841,-0.6902356902356902,0.019711403941361925,0.021002160035034568,0.08246666666666666,0.0015881426841393013,2474,-0.7300384435646303,5.551115123125783e-17,0.08204099079427205,0.7451487649483138,-0.6668982816712022,-0.7300384435646308,-0.7300384435646307,0.0
0.23561944901923448,0.0,nt,0.7096528311608652,0.021252014560837234,0.006914207129872507,0.010268302052411665,0.7480980557903635,0.6425602660016625,0.019301449121111466,0.022100893751660595,0.07953333333333333,0.0015621329672622006,2386,0.7300384435646308,1.6653345369377348e-16,0.082040990794272,0.7451487649483134,0.6668982816712025,0.7300384435646308,0.7300384435646307,0.0
0.23561944901923448,0.0,nn,-0.12246105741734144,0.08607188478236961,-0.0037727486163982027,0.005336697843127173,1.0,-0.12307692307692308,0.0,0.08737569558143984,0.0086,0.0005331053679464627,258,-3.266880009550688e-16,1.6653345369377348e-16,0.008130985266749425,0.9999999999999997,-3.2668800095506873e-16,0.0,0.0,4.440892098500626e-16
0.3141592653589793,0.0,tt,-0.004819239799022971,0.009627073188560998,-5.806324248625039e-06,2.319803610693493e-05,1.0,-0.004819277108433735,0.0,0.009627296781493237,0.7206666666666667,0.0025904068034591416,21620,-5.778061804569993e-17,-1.1102230246251565e-16,0.7205420231143017,1.0000000000000002,-5.778061804569994e-17,0.0,0.0,0.0
0.3141592653589793,0.0,tn,-0.9570303031586906,0.016163552183922878,-0.012019888283031466,0.0073176193102048445,0.5897959183673469,-0.8371369294605809,0.018245402963185938,0.01246066486303642,0.1296,0.001939104948165519,3888,-0.9978491014635967,-3.3306690738754696e-16,0.12830544440521754,0.5421109733650067,-0.8403069037900655,-0.9978491014635964,-0.9978491014635966,0.0
0.3141592653589793,0.0,nt,0.9962658137891935,0.0174699350728207,-0.0007940668710458842,0.007345149136006668,0.5443037974683544,0.8407806882383153,0.019270787714449334,0.012272342803461176,0.1281,0.0019295110779676803,3843,0.9978491014635962,3.885780586188048e-16,0.12830544440521763,0.5421109733650065,0.8403069037900639,0.9978491014635964,0.9978491014635966,0.0
0.3141592653589793,0.0,nn,-0.008954984500966776,0.054710983802616485,-2.0048606741318586e-05,0.000244984377137077,1.0,-0.008955223880597015,0.0,0.05471537140657483,0.021633333333333334,0.0008399470662333872,649,4.650562581698195e-16,1.6653345369377348e-16,0.02284708807526264,0.9999999999999997,4.650562581698193e-16,0.0,0.0,0.0
0.39269908169872414,0.0,tt,0.005694200392488456,0.010464529484402333,-8.106089040449405e-06,2.9794368984632555e-05,1.0,0.0056942619360490585,0.0,0.01046486879278384,0.6085333333333334,0.0028179219030789074,18256,-6.821210263296967e-17,3.885780586188048e-16,0.6103515624999999,0.9999999999999992,-6.821210263296962e-17,0.0,0.0,3.3306690738754696e-16
0.39269908169872414,0.0,tn,-1.2943395369308865,0.018542352893660633,0.004054196514327479,0.003845324550828874,0.27073552425665104,-0.9542280837858805,0.01904472309721256,0.005891555360768942,0.17113333333333333,0.0021744479418583126,5134,-1.2870022175865687,2.220446049250313e-16,0.17089843749999997,0.2799999999999999,-0.9599999999999995,-1.2870022175865687,-1.2870022175865687,5.551115123125783e-17
0.39269908169872414,0.0,nt,1.2945549564246206,0.018266467421306734,-0.0006204655616305343,0.0036327935047563184,0.2730799069045772,0.96328125,0.018950207046037625,0.005307622917922669,0.17126666666666668,0.0021751198860105432,5138,1.2870022175865687,5.551115123125783e-17,0.17089843749999997,0.27999999999999997,0.9599999999999999,1.2870022175865687,1.2870022175865687,5.551115123125783e-17
0.39269908169872414,0.0,nn,0.019175731485072175,0.03701661065474629,-9.194125594413904e-05,0.0003550190705954322,1.0,0.019178082191780823,0.0,0.0370302253210783,0.04906666666666667,0.001247118397064327,1472,3.3306690738754716e-16,0.0,0.04785156249999997,1.0,3.3306690738754716e-16,0.0,0.0,-2.220446049250313e-16
0.47123889803846897,0.0,tt,0.028992664699130363,0.011467649002001208,-0.0002102172773472688,0.0001663553577338918,1.0,0.029000790930661744,0.0,0.011477293820885746,0.5083666666666666,0.00288634716604967,15251,0.0,-2.220446049250313e-16,0.5092999371158026,1.0000000000000004,0.0,0.0,0.0,-2.220446049250313e-16
