n,alpha,gamma,p0,pn,c,R,neg,R_env,neg_env,purity,purity_env,x,z,p_success,witness
3,0.4,0.2925,0.18102117062500006,0.2974805793750005,0.21816712103339517,0.07429190081679016,0.1342124538000351,0.07394709447584535,6.661338147750939e-16,0.2695902795374248,0.26959027953742476,0.9118759587959497,-0.24338345418799467,0.47850175000000056,0.07429190081679016
3,0.4,0.295,0.18156479500000006,0.29433820500000024,0.2170117803254009,0.07089397065080161,0.13259755021608544,0.07435006270633049,2.220446049250313e-16,0.2672641428000565,0.2672641428000565,0.9120000517979536,-0.236967218109573,0.4759030000000003,0.07089397065080183
3,0.4,0.2975,0.1821177118750003,0.2912180381250003,0.21585848628210133,0.06748154881420199,0.13098888611409287,0.07474077386952405,4.440892098500626e-16,0.2649765296903385,0.26497652969033847,0.9120734543380721,-0.23049247019689484,0.4733357500000006,0.06748154881420199
3,0.4,0.3,0.18268000000000006,0.2881200000000005,0.21470724254202533,0.06405448508405054,0.1293864848744064,0.07511904382090684,5.551115123125783e-16,0.26272702720000063,0.2627270272000006,0.912095337901551,-0.22395921835174232,0.47080000000000055,0.06405448508405054
3,0.4,0.3025,0.18325173812500045,0.28504401187500034,0.21355805276317766,0.06061262927635447,0.12779037054916975,0.0754846887497247,6.661338147750939e-16,0.2605152295450157,0.2605152295450157,0.9120648767928272,-0.2173674942597701,0.4682957500000008,0.06061262927635447
3,0.4,0.305,0.18383300500000035,0.2819899950000007,0.21241092062321137,0.057155831246421984,0.12620056785638845,0.07583752517207532,8.881784197001252e-16,0.2583407380857213,0.2583407380857213,0.9119812487713611,-0.21071735401644004,0.4658230000000011,0.057155831246422206
3,0.4,0.3075,0.18442387937500007,0.2789578706250004,0.21126584981960542,0.05368394088921069,0.12461710217402078,0.07617736992419899,5.551115123125783e-16,0.2562031612479357,0.2562031612479357,0.9118436357047087,-0.20400887874846219,0.4633817500000005,0.05368394088921069
3,0.4,0.31,0.18502444000000007,0.27594756000000004,0.2101228440698441,0.05019680813968819,0.12303999953408451,0.07650404015595691,1.1102230246251565e-16,0.2541021144450689,0.2541021144450689,0.9116512242385397,-0.1972421752297318,0.4609720000000001,0.05019680813968819
3,0.4,0.3125,0.18563476562500011,0.272958984375,0.20898190711159667,0.04669428297319311,0.12146928661677414,0.07681735332449513,2.220446049250313e-16,0.25203722000122086,0.2520372200012209,0.9114032064832833,-0.19041737649062995,0.45859375000000013,0.04669428297319311
3,0.4,0.315,0.18625493500000037,0.26999206500000034,0.20784304270290152,0.04317621540580241,0.11990499074459415,0.07711712718808594,6.661338147750939e-16,0.25000810707527454,0.25000810707527454,0.9110987807170291,-0.18353464241956619,0.45624700000000074,0.04317621540580241
3,0.4,0.3175,0.18688502687500005,0.2670467231250001,0.2067062546223506,0.03964245549470102,0.1183471398765017,0.07740317980014155,1.1102230246251565e-16,0.2480144115859797,0.2480144115859797,0.9107371521042558,-0.17659416035560416,0.4539317500000002,0.03964245549470102
3,0.4,0.32,0.18752512000000007,0.2641228800000004,0.20557154666928026,0.03609285333856027,0.11679576260206714,0.07767532950339295,5.551115123125783e-16,0.24605577613803573,0.2460557761380357,0.9103175334299279,-0.16959614567096548,0.4516480000000005,0.03609285333856027
3,0.4,0.3225,0.18817529312500003,0.2612204568750003,0.20443892266395863,0.032527259077917314,0.11525088813562578,0.07793339492422646,2.220446049250313e-16,0.24413184994915393,0.24413184994915393,0.9098391458484353,-0.1625408423421899,0.4493957500000003,0.032527259077917314
3,0.4,0.325,0.1888356250000001,0.2583393750000003,0.20330838644778051,0.02894552289556085,0.11371254631045358,0.07817719496717657,5.551115123125783e-16,0.24224228877812548,0.24224228877812548,0.9093012196468063,-0.15542852350869385,0.44717500000000043,0.02894552289556085
3,0.4,0.3275,0.18950619437500008,0.25547955562500035,0.202179941883462,0.025347495016923904,0.1121807675729315,0.07840654880956643,4.440892098500626e-16,0.24038675485387148,0.24038675485387148,0.908702995021579,-0.14825949201744154,0.4449857500000004,0.025347495016923904
3,0.4,0.33,0.19018708000000012,0.2526409200000003,0.20105359285523863,0.021733025710477083,0.1106555829767214,0.0786212758962912,6.661338147750939e-16,0.23856491680549172,0.23856491680549174,0.9080437228686462,-0.14103408095242426,0.44282800000000044,0.021733025710477083
3,0.4,0.3325,0.19087836062500013,0.2498233893750002,0.19992934326906606,0.018101965288131794,0.1091370241769345,0.07882119593474135,6.661338147750939e-16,0.23677644959330207,0.2367764495933021,0.9073226655853575,-0.133752654147618,0.44070175000000034,0.018101965288131794
3,0.4,0.335,0.19158011500000008,0.24702688500000022,0.19880719705282313,0.01445416410564615,0.10762512342429986,0.07900612888985825,5.551115123125783e-16,0.2350210344408662,0.23502103444086617,0.9065390978840875,-0.12641560668206414,0.4386070000000003,0.01445416410564615
3,0.4,0.3375,0.19229242187500012,0.24425132812499992,0.1976871581565176,0.010789472563034863,0.1061199135593236,0.07917589497932065,1.1102230246251565e-16,0.23329835876801763,0.23329835876801763,0.9056923076164421,-0.11902336535570557,0.43654375,0.010789472563034863
3,0.4,0.34,0.19301536000000014,0.24149664000000018,0.19656923055249528,0.0071077411049902395,0.10462142800644292,0.07933031466885487,4.440892098500626e-16,0.23160811612487717,0.23160811612487714,0.9047815966072059,-0.1115763891446036,0.43451200000000034,0.0071077411049902395
3,0.4,0.3425,0.1937490081250001,0.2387627418750003,0.19545341823565035,0.0034088202213005125,0.10312970076816275,0.07946920866766671,5.551115123125783e-16,0.22995000612685723,0.22995000612685723,0.9038062814970931,-0.10407516963412011,0.4325117500000004,0.0034088202213005125
3,0.4,0.34500000000000003,0.1944934450000003,0.23604955500000016,0.1943397252236405,0.0,0.10164476641918319,0.07959239792399031,4.440892098500626e-16,0.22832373439066467,0.2283237343906647,0.9027656945932941,-0.09652023142868388,0.43054300000000045,-0.00030743955271961276
3,0.4,0.34750000000000003,0.1952487493750003,0.23335700062500012,0.19322815555710324,0.0,0.10016666010050534,0.07969970362075007,4.440892098500626e-16,0.2267290124712917,0.2267290124712917,0.9016591847267706,-0.08891213253671887,0.42860575000000045,-0.004041187635794086
3,0.4,0.35000000000000003,0.19601500000000005,0.2306850000000001,0.1921187132998762,0.0,0.09869541751351585,0.07979094717133073,1.1102230246251565e-16,0.22516555780000014,0.22516555780000014,0.9004861181151915,-0.08125146472931816,0.4267000000000002,-0.007792573400247749
3,0.4,0.3525,0.19679227562500007,0.2280334743750002,0.19101140253922028,0.0,0.09723107491404914,0.0798659502154564,2.220446049250313e-16,0.22363309362329925,0.22363309362329925,0.8992458792303439,-0.07353885387126402,0.4248257500000003,-0.011561746171559695
3,0.4,0.355,0.19758065500000033,0.22540234500000034,0.1899062273860447,0.0,0.09577366910641638,0.07992453461516802,6.661338147750939e-16,0.22213134894291287,0.2221313489429129,0.8979378716688113,-0.06577496022298757,0.42298300000000066,-0.015348855227911296
3,0.4,0.3575,0.1983802168750001,0.222791533125,0.18880319197513587,0.0,0.09432323743740456,0.07996652245090385,1.1102230246251565e-16,0.2206600584567401,0.22066005845674008,0.8965615190246536,-0.05796047871206905,0.42117175000000007,-0.019154049799728456
3,0.4,0.36,0.19919104000000007,0.22020096000000006,0.18770230046539124,0.0,0.09287981779024412,0.07999173601767384,1.1102230246251565e-16,0.21921896250081288,0.21921896250081288,0.8951162657627766,-0.0500961391728979,0.4193920000000001,-0.022977479069217654
3,0.4,0.3625,0.20001320312500012,0.21763054687499994,0.1866035570400522,0.0,0.09144344857852493,0.07999999782132816,1.1102230246251565e-16,0.2178078069922364,0.2178078069922364,0.8936015780916254,-0.04218270655313244,0.4176437500000001,-0.02681929216989598
3,0.4,0.365,0.20084678500000014,0.21508021500000005,0.18550696590694382,0.0,0.09001416874007684,0.07999113057491525,3.3306690738754696e-16,0.21642634337313,0.21642634337313,0.892016944833799,-0.03422098108562299,0.41592700000000016,-0.030679638186112634
3,0.4,0.3675,0.2016918643750001,0.21254988562500018,0.18441253129871638,0.0,0.0885920177307975,0.07996495719512797,4.440892098500626e-16,0.21507432855555625,0.21507432855555625,0.8903618782931283,-0.02621179842447091,0.4142417500000003,-0.03455866615256742
3,0.4,0.37,0.20254852000000034,0.21003948000000047,0.18332025747309036,0.0,0.08717703551842604,0.07992130079883375,8.881784197001252e-16,0.21375152486744398,0.21375152486744398,0.8886359151167266,-0.018156029743957913,0.41258800000000084,-0.03845652505382002
3,0.4,0.3725,0.20341683062500007,0.20754891937500008,0.18223014871310406,0.0,0.08576926257625561,0.07985998469968814,3.3306690738754696e-16,0.21245769999950095,0.21245769999950093,0.8868386171504754,-0.010054581799091522,0.41096575000000013,-0.042373363823791976
3,0.4,0.375,0.20429687500000004,0.20507812500000008,0.18114220932736802,0.0,0.0843687398767905,0.07978083240482747,1.1102230246251565e-16,0.21119262695312513,0.21119262695312516,0.8849695722863777,-0.0019083969465650275,0.40937500000000016,-0.04630933134526405
3,0.4,0.3775,0.20518873187500009,0.2026270181250003,0.18005644365031778,0.0,0.08297550888532124,0.07968366761163725,4.440892098500626e-16,0.20995608398929932,0.20995608398929927,0.8830283953001699,0.006281546875028243,0.40781575000000037,-0.04514114894936494
3,0.4,0.38,0.20609248000000033,0.2001955200000003,0.17897285604247395,0.0,0.08158961155343314,0.07956831420459864,8.881784197001252e-16,0.20874785457848385,0.20874785457848385,0.8810147286775571,0.014514236206828734,0.40628800000000065,-0.04244532791505273
3,0.4,0.3825,0.2070081981250001,0.19778355187500013,0.1778914508907048,0.0,0.08021109031243179,0.07943459625220517,3.3306690738754696e-16,0.20756772735150056,0.20756772735150053,0.8789282434274152,0.022788622174241324,0.40479175000000023,-0.03978420196859067
3,0.4,0.385,0.2079359650000001,0.19539103500000027,0.17681223260849363,0.0,0.0788399880666859,0.07928233800395135,5.551115123125783e-16,0.2064154960514102,0.2064154960514102,0.8767686398802632,0.03110362063536498,0.4033270000000004,-0.03715760478301322
3,0.4,0.3875,0.20887585937500008,0.19301789062499994,0.17573520563620712,0.0,0.07747634818686777,0.07911136388738926,0.0,0.20529095948637693,0.205290959486377,0.8745356484703088,0.03945811237422864,0.40189375000000005,-0.034565369977585636
3,0.4,0.39,0.20982796000000006,0.1906640400000001,0.17466037444137128,0.0,0.07612021450310635,0.07892149850525221,3.3306690738754696e-16,0.20419392148353302,0.204193921483533,0.8722290304993419,0.04785094333969214,0.4004920000000002,-0.03200733111725762
3,0.4,0.3925,0.21079234562500035,0.18832940437500034,0.17358774351894812,0.0,0.074771631298024,0.07871256663264248,6.661338147750939e-16,0.20312419084382755,0.20312419084382755,0.8698485788807441,0.05628092493080106,0.3991217500000007,-0.029483321712104438
3,0.4,0.395,0.21176909500000052,0.18601390500000026,0.17251731739161758,0.0,0.07343064329966587,0.07848439321428158,8.881784197001252e-16,0.20208158129787296,0.20208158129787293,0.8673941188618781,0.06474683432927053,0.3977830000000008,-0.026993175216765364
3,0.4,0.3975,0.2127582868750003,0.18371746312500023,0.17144910061006471,0.0,0.07209729567431011,0.0782368033618237,7.771561172376096e-16,0.20106591146278274,0.2010659114627827,0.864865508723116,0.07324741487972475,0.39647575000000057,-0.024536725029871143
3,0.4,0.4,0.21376000000000014,0.1814399999999999,0.17038309775326893,0.0,0.07077163401914677,0.07796962235122473,2.220446049250313e-16,0.20007700480000007,0.20007700480000007,0.8622626404517657,0.0817813765182192,0.39520000000000005,-0.022113804493461897
3,0.4,0.4025,0.2147743131250001,0.17918143687500004,0.1693193134287994,0.0,0.06945370435482523,0.07768267562017339,2.220446049250313e-16,0.19911468957412076,0.1991146895741208,0.8595854403891774,0.09034739624945193,0.39395575000000016,-0.019724246892401376
3,0.4,0.405,0.21580130500000014,0.17694169500000026,0.16825775227311238,0.0,0.0681435531178527,0.07737578876557327,5.551115123125783e-16,0.19817879881270462,0.19817879881270462,0.856833869849302,0.09894411867302494,0.3927430000000004,-0.017367885453775767
3,0.4,0.40750000000000003,0.21684105437500004,0.174720695625,0.16719841895185494,0.0,0.06684122715284557,0.07704878754108346,1.1102230246251565e-16,0.19726917026708246,0.1972691702670825,0.8540079257070178,0.10757015655895913,0.39156175000000004,-0.01504455334629018
3,0.4,0.41000000000000003,0.21789364000000017,0.17251836000000004,0.16614131816017355,0.0,0.06554677370462325,0.07670149785471025,3.3306690738754696e-16,0.196385646374157,0.196385646374157,0.8511076409545478,0.11622409147259849,0.3904120000000002,-0.012754083679653028
3,0.4,0.41250000000000003,0.2189591406250001,0.1703346093750003,0.1650864546230249,0.0,0.06426024041012335,0.07633374576645102,6.661338147750939e-16,0.1955280742191899,0.1955280742191899,0.8481330852243311,0.12490447444892128,0.38929375000000044,-0.010496309503950974
3,0.4,0.41500000000000004,0.22003763500000015,0.16816936500000015,0.16403383309549294,0.0,0.06298167529014687,0.07594535748598674,5.551115123125783e-16,0.19469630549958616,0.19469630549958614,0.8450843652767354,0.133609826716159,0.3882070000000003,-0.008271063809014434
3,0.4,0.4175,0.2211292018750001,0.16602254812500017,0.16298345836311132,0.0,0.0617111267409125,0.07553615937042557,4.440892098500626e-16,0.1938901964896701,0.1938901964896701,0.84196162545106,0.1423386404684982,0.38715175000000024,-0.006078179523777649
3,0.4,0.42,0.22223392000000006,0.1638940800000004,0.1619353352421888,0.0,0.06044864352541335,0.07510597792209128,7.771561172376096e-16,0.19310960800645174,0.19310960800645174,0.8387650480782984,0.15108937968756364,0.38612800000000047,-0.003917489515623096
3,0.4,0.4225,0.22335186812500019,0.16178388187500004,0.1608894685801405,0.0,0.05919427476456174,0.07465463978635967,2.220446049250313e-16,0.19235440537638557,0.19235440537638557,0.8354948538542081,0.15986048101221484,0.3851357500000002,-0.001788826589719017
3,0.4,0.425,0.22448312500000037,0.1596918750000002,0.15984586325582553,0.0003079765116507094,0.05794806992812551,0.07418197174953955,9.674584402596942e-05,0.19162445840312559,0.19162445840312553,0.8321513021712775,0.1686503546560814,0.3841750000000006,0.00030797651165048734
3,0.4,0.4275,0.22562776937500012,0.15761798062500007,0.15880452417988608,0.0023730871097720208,0.05671007882541923,0.07368780073679582,0.0007576079856573825,0.19091964133626443,0.19091964133626443,0.8287346914082466,0.17745738537217964,0.38324575000000016,0.0023730871097720208
3,0.4,0.43,0.22678588000000036,0.1555621200000003,0.15776545629509678,0.004406672590193006,0.055480351595772914,0.07317195381011832,0.001429658438172443,0.1902398328410758,0.19023983284107576,0.8252453591759157,0.18627993346375532,0.3823480000000007,0.004406672590192784
3,0.4,0.4325,0.2279575356250001,0.1535242143750003,0.15672866457671378,0.006408900403426898,0.05425893869872955,0.07263425816632774,0.0021128604675237916,0.18958491596923682,0.1895849159692368,0.8216836825180425,0.19511633584044247,0.3814817500000004,0.006408900403426898
3,0.4,0.435,0.22914281500000014,0.15150418500000024,0.15569415403283468,0.008379938065668835,0.053045890903995696,0.07207454113512712,0.0028071761666862427,0.1889547781305542,0.18895477813055422,0.818050078066211,0.20396490711866855,0.3806470000000004,0.008379938065668835
3,0.4,0.4375,0.2303417968750001,0.149501953125,0.15466192970475962,0.01031995315951928,0.05184125928110139,0.07149263017718743,0.0035125665059732025,0.188349311065674,0.18834931106567404,0.814345002147644,0.2128239407651174,0.3798437500000001,0.010319953159519057
3,0.4,0.44,0.2315545600000001,0.14751744000000014,0.15363199666736102,0.012229113334721653,0.05064509518878069,0.07088835288227502,0.00422899138238908,0.18776841081978907,0.18776841081978907,0.8105689508450158,0.2216917102819515,0.37907200000000024,0.012229113334721875
3,0.4,0.4425,0.23278118312500012,0.14555056687500012,0.15260436002945665,0.014107586308913067,0.04945745026404191,0.07026153696741466,0.004956409667984163,0.18721197771733478,0.18721197771733483,0.8067224600074223,0.2305664704323651,0.37833175000000024,0.014107586308913067
3,0.4,0.445,0.234021745,0.14360125500000023,0.15157902493419081,0.015955539868381052,0.04827837641092869,0.06961201027509079,0.005694779257210847,0.18667991633768044,0.18667991633768044,0.8028061052117625,0.2394464585049102,0.37762300000000026,0.015955539868381274
3,0.4,0.4475,0.23527632437500004,0.14166942562500012,0.15055599655941979,0.01777314186883938,0.04710792578894596,0.06893960077148087,0.006444057113262458,0.18617213549181064,0.18617213549181066,0.7988205016738865,0.24832989561495222,0.3769457500000002,0.01777314186883938
3,0.4,0.45,0.23654500000000014,0.13975499999999996,0.14953528011810457,0.019560560236209223,0.0459461508011465,0.06824413654472727,0.00720419931338645,0.1856885482000001,0.18568854820000008,0.7947663041089797,0.25721498804145665,0.3763000000000001,0.019560560236209223
3,0.4,0.4525,0.23782785062500011,0.13785789937499993,0.14851688085870912,0.021317962967418502,0.04479310408185477,0.06752544580324016,0.007975161093171756,0.18522907167047983,0.18522907167047983,0.7906442065407544,0.26609992859723897,0.37568575000000004,0.021317962967418502
3,0.4,0.455,0.23912495500000017,0.13597804500000021,0.14750080406560515,0.02304551813120992,0.0436488384840209,0.06678335687403347,0.008756896889800525,0.1847936272790966,0.18479362727909662,0.786454942059141,0.2749828980306738,0.3751030000000004,0.02304551813120992
3,0.4,0.4575,0.24043639187500018,0.13411535812499994,0.14648705505948298,0.024743393868966068,0.042513407066180786,0.06601769820109471,0.00954936038426668,0.18438214054996238,0.18438214054996238,0.7821992825262887,0.28386206645677187,0.3745517500000001,0.024743393868966068
3,0.4,0.46,0.2417622400000002,0.13226976000000001,0.14547563919777087,0.026411758395541662,0.04138686307902062,0.06522829834378308,0.010352504542566865,0.18399454113710106,0.18399454113710104,0.7778780382307973,0.29273559481541717,0.37403200000000025,0.026411758395541662
3,0.4,0.4625,0.24310257812500033,0.13044117187500032,0.14446656187505844,0.028050780000116182,0.04026925995150954,0.06441498597526207,0.01116628165585487,0.18363076280708068,0.18363076280708068,0.7734920574902308,0.3016016363545095,0.3735437500000006,0.028050780000116404
3,0.4,0.465,0.24445748500000006,0.12862951500000006,0.14345982852352784,0.029660627047055632,0.0391606512766014,0.06357758988095608,0.011990643379579113,0.1832907434226419,0.1832907434226419,0.7690422262020805,0.310458338135609,0.3730870000000001,0.02966062704705541
3,0.4,0.4675,0.24582703937500017,0.1268347106250002,0.14245544461339496,0.031241467976789394,0.03806109079648734,0.06271593895704375,0.012825540771604915,0.18297442492732158,0.18297442492732158,0.7645294673434815,0.31930384255963984,0.37266175000000035,0.031241467976789616
3,0.4,0.47000000000000003,0.2472113200000002,0.1250566800000001,0.1414534156533522,0.03279347130670418,0.036970632387361646,0.06182986220897124,0.013670924329321266,0.18268175333105952,0.18268175333105952,0.759954740420085,0.32813628891014013,0.37226800000000027,0.03279347130670418
3,0.4,0.47250000000000003,0.2486104056250004,0.12329534437500018,0.14045374719102394,0.03431680563204753,0.03588933004371797,0.06091918875000024,0.014526744025760818,0.18241267869680805,0.18241267869680808,0.7553190408646476,0.3369538149114393,0.3719057500000006,0.03431680563204731
3,0.4,0.47500000000000003,0.2500243750000002,0.12155062499999994,0.13945644481342553,0.0358116396268513,0.03481723786212232,0.05998374779977711,0.015392949344725682,0.18216715512812515,0.18216715512812517,0.7506233993859948,0.3457545582991327,0.3715750000000001,0.0358116396268513
3,0.4,0.47750000000000004,0.25145330687500017,0.11982244312500001,0.1384615141474338,0.03727814204486757,0.03375441002447499,0.05902336868293445,0.016269489314948538,0.18194514075776733,0.18194514075776733,0.7458688812691576,0.35453665840012466,0.3712757500000002,0.03727814204486757
3,0.4,0.48,0.25289728000000017,0.11811072000000007,0.13746896086026117,0.03871648172052211,0.03270090078071686,0.05803788082771266,0.017156312543286423,0.18174659773726748,0.1817465977372675,0.7410565856275934,0.3632982577195101,0.3710080000000002,0.03871648172052211
3,0.4,0.4825,0.25435637312500026,0.11641537687499999,0.136478790659941,0.04012682756988206,0.0316567644309822,0.05702711376460967,0.018053367246977037,0.1815714922275103,0.1815714922275103,0.7361876446085276,0.3720375035314858,0.37077175000000023,0.04012682756988184
3,0.4,0.485,0.2558306650000002,0.11473633500000016,0.1354910092958202,0.041509348591640016,0.03062205530716766,0.05599089712505534,0.018960601284965684,0.1814197943902982,0.1814197943902982,0.7312632225525753,0.38075254947148535,0.3705670000000003,0.041509348591640016
3,0.4,0.4875,0.2573202343750002,0.11307351562500022,0.134505622559059,0.04286421386811767,0.029596827753898602,0.05492906064010805,0.01987796218831861,0.18129147838090862,0.1812914783809086,0.7262845151089016,0.38944155712670586,0.3703937500000004,0.04286421386811767
3,0.4,0.49,0.2588251600000001,0.11142684000000014,0.13352263628314123,0.044191592566282134,0.028581136108879024,0.053841434139176414,0.0208053971897455,0.1811865223416451,0.18118652234164506,0.7212527483073212,0.3981026976221597,0.37025200000000025,0.044191592566282134
3,0.4,0.4925,0.26034552062500016,0.10979622937500015,0.13254205634439217,0.04549165393878396,0.02757503468260003,0.05272784754876336,0.021742853252244565,0.18110490839638,0.18110490839638,0.7161691775888133,0.4067341531994158,0.3701417500000003,0.04549165393878418
3,0.4,0.495,0.26188139500000024,0.10818160500000017,0.1315638886625051,0.04676456732500989,0.026578577737387366,0.051588130891231376,0.022690277096888645,0.18104662264608862,0.18104662264608862,0.7110350867960588,0.41533411878517956,0.3700630000000004,0.04676456732500989
3,0.4,0.4975,0.26343286187500026,0.10658288812500008,0.1305881392010776,0.04801050215215508,0.02559181946577138,0.05042211428359211,0.023647615229775654,0.18101165516537676,0.18101165516537673,0.7058517871256966,0.4239008035468762,0.3700157500000003,0.04801050215215508
3,0.4,0.5,0.26500000000000046,0.10499999999999998,0.1296148139681573,0.04922962793631469,0.02461481396815779,0.04922962793631447,0.0246148139681579,0.18100000000000044,0.18100000000000047,0.7006206160440926,0.4324324324324332,0.37000000000000044,0.04922962793631469
3,0.4,0.5025000000000001,0.26658288812500025,0.10343286187499993,0.12864391901679612,0.050422114283592334,0.02364761522977521,0.04801050215215508,0.02559181946577116,0.18101165516537657,0.18101165516537654,0.6953429361685066,0.44092724769148406,0.3700157500000002,0.050422114283592334
3,0.4,0.505,0.26818160500000016,0.1018813950000001,0.12767546044561587,0.0515881308912316,0.022690277096888534,0.04676456732500989,0.026578577737387143,0.18104662264608848,0.18104662264608848,0.6900201341156278,0.4493835103752603,0.37006300000000025,0.051588130891231376
3,0.4,0.5075000000000001,0.26979622937500025,0.10034552062499995,0.12670944439938167,0.05272784754876336,0.021742853252244343,0.04549165393878396,0.02757503468259992,0.18110490839637988,0.18110490839637988,0.6846536193195261,0.45779950181248186,0.3701417500000002,0.052727847548763584
3,0.4,0.51,0.2714268400000001,0.09882516000000019,0.1257458770695884,0.053841434139176414,0.020805397189745722,0.044191592566282356,0.028581136108879024,0.18118652234164515,0.18118652234164512,0.6792448228211504,0.4661735250586081,0.3702520000000003,0.053841434139176414
3,0.4,0.5125,0.27307351562500015,0.0973202343750002,0.12478476469505417,0.05492906064010805,0.01987796218831861,0.04286421386811767,0.02959682775389849,0.18129147838090853,0.18129147838090853,0.6737951960315424,0.47450390631591316,0.37039375000000035,0.05492906064010805
3,0.4,0.515,0.2747363350000003,0.09583066500000012,0.12382611356252778,0.05599089712505534,0.018960601284965795,0.041509348591640016,0.030622055307167884,0.18141979439029826,0.18141979439029826,0.668306209471041,0.4827889963218526,0.3705670000000004,0.05599089712505534
3,0.4,0.5175,0.2764153768750005,0.09435637312500011,0.12286993000730512,0.057027113764609894,0.01805336724697737,0.040126827569882284,0.03165676443098264,0.18157149222751062,0.18157149222751062,0.6627793514867565,0.49102717170334603,0.3707717500000006,0.057027113764609894
3,0.4,0.52,0.2781107200000002,0.09289727999999996,0.12191622041385633,0.05803788082771266,0.01715631254328598,0.03871648172052211,0.032700900780716635,0.1817465977372673,0.1817465977372673,0.6572161269506656,0.49921683629463565,0.37100800000000017,0.05803788082771266
3,0.4,0.5225,0.2798224431250001,0.09145330687499999,0.12096499121646727,0.059023368682934674,0.016269489314948204,0.03727814204486757,0.03375441002447488,0.1819451407577672,0.1819451407577672,0.6516180559407246,0.5073564224164926,0.37127575000000007,0.059023368682934674
3,0.4,0.525,0.2815506250000003,0.09002437499999998,0.12001624889988856,0.05998374779977711,0.015392949344725682,0.035811639626850855,0.03481723786212254,0.18216715512812526,0.18216715512812526,0.6459866724073927,0.5154443921146475,0.37157500000000027,0.05998374779977733
3,0.4,0.5275,0.2832953443750002,0.08861040562499999,0.11907,0.06091918875000002,0.014526744025760263,0.03431680563204731,0.03588933004371753,0.18241267869680772,0.18241267869680766,0.640323522828028,0.523479238355417,0.3719057500000002,0.06091918875000002
3,0.4,0.53,0.2850566800000002,0.08721131999999998,0.11812625110448567,0.061829862208971464,0.013670924329320933,0.03279347130670418,0.036970632387361424,0.18268175333105935,0.18268175333105935,0.6346301648515887,0.5314594861766258,0.37226800000000015,0.061829862208971464
3,0.4,0.5325,0.28683471062500016,0.0858270393750002,0.11718500885352204,0.06271593895704375,0.012825540771605026,0.031241467976789616,0.03806109079648712,0.18297442492732155,0.18297442492732155,0.6289081659361173,0.539383693792024,0.37266175000000035,0.06271593895704353
3,0.4,0.535,0.2886295150000003,0.08445748500000005,0.11624627994047816,0.0635775898809563,0.011990643379579335,0.02966062704705541,0.03916065127660184,0.18329074342264212,0.18329074342264212,0.6231591019814577,0.5472504536475409,0.37308700000000034,0.0635775898809563
3,0.4,0.5375,0.2904411718750002,0.08310257812500006,0.11531007111263099,0.06441498597526185,0.011166281655854537,0.028050780000116182,0.040269259951508984,0.18363076280708038,0.18363076280708035,0.617384555959675,0.5550583934278113,0.37354375000000023,0.06441498597526185
3,0.4,0.54,0.29226976000000016,0.08176224000000015,0.11437638917189172,0.06522829834378308,0.010352504542566976,0.026411758395541662,0.04138686307902073,0.18399454113710115,0.18399454113710112,0.6115861165455984,0.5628061770115922,0.3740320000000003,0.0652282983437833
3,0.4,0.5425,0.2941153581250002,0.08043639187500005,0.11344524097554738,0.06601769820109471,0.009549360384266903,0.024743393868965846,0.04251340706618101,0.18438214054996263,0.1843821405499626,0.6057653767499273,0.570492505374758,0.3745517500000003,0.06601769820109471
3,0.4,0.545,0.29597804500000013,0.07912495500000005,0.11251663343701683,0.06678335687403347,0.008756896889800192,0.02304551813120992,0.04364883848402057,0.18479362727909643,0.18479362727909643,0.5999239325572804,0.5781161174397431,0.3751030000000002,0.06678335687403347
3,0.4,0.5475,0.2978578993750002,0.0778278506250001,0.11159057352662016,0.06752544580324016,0.007975161093171979,0.021317962967418058,0.04479310408185522,0.18522907167048003,0.18522907167048008,0.5940633815715399,0.5856757908704281,0.37568575000000026,0.06752544580324016
3,0.4,0.55,0.2997550000000003,0.07654500000000009,0.11066706827236375,0.06824413654472727,0.007204199313386894,0.019560560236209,0.045946150801147057,0.18568854820000047,0.18568854820000044,0.5881853216708138,0.5931703428115864,0.3763000000000004,0.06824413654472727
3,0.4,0.5525,0.3016694256250001,0.07527632437500004,0.10974612476074044,0.06893960077148087,0.006444057113262236,0.01777314186883938,0.04710792578894585,0.1861721354918106,0.1861721354918106,0.5822913496742722,0.6005986305721711,0.37694575000000013,0.06893960077148087
3,0.4,0.555,0.3036012550000002,0.07402174500000014,0.10882775013754546,0.06961201027509056,0.005694779257211291,0.015955539868381274,0.04827837641092869,0.1866799163376805,0.1866799163376805,0.5763830600230673,0.6079595522518486,0.3776230000000003,0.06961201027509056
3,0.4,0.5575,0.3055505668750002,0.07278118312499997,0.10791195160870737,0.07026153696741488,0.004956409667983941,0.014107586308913067,0.04945745026404191,0.18721197771733472,0.18721197771733472,0.5704620434774893,0.6152520473103305,0.3783317500000002,0.07026153696741488
3,0.4,0.56,0.30751744000000025,0.07155456000000002,0.10699873644113751,0.07088835288227502,0.004228991382388969,0.012229113334721653,0.05064509518878069,0.1877684108197891,0.18776841081978907,0.5645298858324405,0.6224750970791829,0.3790720000000003,0.07088835288227502
3,0.4,0.5625,0.3095019531250005,0.07034179687500006,0.10608811196359387,0.07149263017718765,0.0035125665059736466,0.01031995315951928,0.05184125928110195,0.18834931106567437,0.18834931106567437,0.5585881666532289,0.6296277252159607,0.3798437500000006,0.07149263017718765
