a,kt,gamma,R,neg,margin
1.0,0.525,0.4084446356331849,0.0,4.440892098500626e-16,-0.09799612188505309
1.0,0.55,0.42305018961951335,0.0,8.881784197001252e-16,-0.09091526376431691
1.0,0.5750000000000001,0.4372951311930443,0.0,6.661338147750939e-16,-0.08434604376518721
1.0,0.6000000000000001,0.4511883639059736,0.0,6.661338147750939e-16,-0.07825149270073564
1.0,0.625,0.4647385714810097,0.0,4.440892098500626e-16,-0.07259731264859376
1.0,0.65,0.47795422323898396,0.0,3.3306690738754696e-16,-0.06735168393469022
1.0,0.675,0.4908435793924508,0.0,8.881784197001252e-16,-0.06248508606366848
1.0,0.7000000000000001,0.5034146962085906,0.0,1.1102230246251565e-16,-0.05797013158824731
1.0,0.7250000000000001,0.5156754310446376,0.0,6.661338147750939e-16,-0.053781411982605644
1.0,0.75,0.5276334472589853,0.0,3.3306690738754696e-16,-0.049895354652414736
